Epoch: 1
Iter:    225, Train Loss:   0.31, Train Acc:  89.84%, Val Loss:   0.26, Val Acc:  91.37%
Iter:    226, Train Loss:   0.23, Train Acc:  91.80%, Val Loss:   0.26, Val Acc:  91.53%
Iter:    227, Train Loss:   0.18, Train Acc:  94.53%, Val Loss:   0.25, Val Acc:  91.70%
Iter:    228, Train Loss:   0.24, Train Acc:  92.58%, Val Loss:   0.24, Val Acc:  92.67%
Iter:    229, Train Loss:   0.18, Train Acc:  94.53%, Val Loss:   0.24, Val Acc:  93.03%
Iter:    230, Train Loss:   0.22, Train Acc:  92.19%, Val Loss:   0.24, Val Acc:  92.60%
Iter:    231, Train Loss:   0.18, Train Acc:  93.75%, Val Loss:   0.24, Val Acc:  91.70%
Iter:    232, Train Loss:   0.15, Train Acc:  94.53%, Val Loss:   0.22, Val Acc:  92.17%
Iter:    233, Train Loss:   0.15, Train Acc:  94.53%, Val Loss:   0.21, Val Acc:  93.27%
Iter:    234, Train Loss:   0.19, Train Acc:  94.53%, Val Loss:   0.21, Val Acc:  93.53%
Iter:    235, Train Loss:  0.091, Train Acc:  97.92%, Val Loss:    0.2, Val Acc:  93.73%
Epoch: 3
Iter:    236, Train Loss:   0.11, Train Acc:  95.70%, Val Loss:   0.21, Val Acc:  93.53%
Iter:    237, Train Loss:  0.093, Train Acc:  96.88%, Val Loss:   0.21, Val Acc:  93.37%
Iter:    238, Train Loss:   0.14, Train Acc:  95.31%, Val Loss:   0.23, Val Acc:  92.97%
Iter:    239, Train Loss:   0.24, Train Acc:  92.97%, Val Loss:   0.23, Val Acc:  92.97%
Iter:    240, Train Loss:   0.16, Train Acc:  94.92%, Val Loss:   0.22, Val Acc:  93.43%
Iter:    241, Train Loss:   0.18, Train Acc:  95.31%, Val Loss:   0.23, Val Acc:  93.27%
Iter:    242, Train Loss:   0.16, Train Acc:  95.70%, Val Loss:   0.23, Val Acc:  92.97%
Iter:    243, Train Loss:   0.22, Train Acc:  92.19%, Val Loss:   0.22, Val Acc:  93.23%
Iter:    244, Train Loss:   0.12, Train Acc:  96.09%, Val Loss:   0.21, Val Acc:  93.37%
Iter:    245, Train Loss:   0.14, Train Acc:  94.92%, Val Loss:   0.22, Val Acc:  93.00%
Iter:    246, Train Loss:   0.25, Train Acc:  92.58%, Val Loss:   0.23, Val Acc:  92.70%
Iter:    247, Train Loss:    0.2, Train Acc:  92.97%, Val Loss:   0.22, Val Acc:  92.90%
Iter:    248, Train Loss:   0.14, Train Acc:  97.66%, Val Loss:   0.23, Val Acc:  92.73%
